PLAYER_NAME;POSITION;YEAR;AGE;GP;W;L;W_PCT;MIN;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;DD2;TD3;DEF_RATING;DREB_PCT;PCT_DREB;PCT_STL;PCT_BLK;OPP_PTS_OFF_TOV;OPP_PTS_2ND_CHANCE;OPP_PTS_FB;OPP_PTS_PAINT;DEF_WS
Thomas Bryant;C;2022;24;27;8;19;0.296;16.3;2.9;5.5;0.52;0.4;1.6;0.286;1.3;1.5;0.875;1;3;4;0.9;0.7;0.2;0.8;0.3;1.6;1.4;7.4;-2.8;0;0;112.8;0.187;0.272;0.098;0.438;4.8;4.6;3.7;17;0.036
Tim Frazier;PG;2022;31;12;1;11;0.083;17.3;1.2;3.8;0.311;0.5;1.4;0.353;0.4;0.8;0.556;0.4;1.2;1.6;2.8;1.3;0.3;0.1;0.2;2.3;1;3.3;-6.7;0;0;110.2;0.066;0.099;0.097;0.056;7.8;5.3;3.5;17.5;0.052
Tim Hardaway Jr.;SG;2022;30;42;24;18;0.571;29.6;5;12.6;0.394;2.4;7.2;0.336;1.9;2.5;0.757;0.3;3.4;3.7;2.2;0.8;0.9;0.1;0.4;1.8;2.1;14.2;0.9;0;0;107.7;0.114;0.163;0.216;0.065;8.6;8.5;7.5;28.5;0.111
Timothe Luwawu-Cabarrot;SG;2022;27;52;30;22;0.577;13.2;1.4;3.6;0.398;0.8;2.3;0.361;0.7;0.8;0.854;0.3;1.3;1.6;0.8;0.4;0.3;0.1;0.2;1.5;0.7;4.4;-1;0;0;113.2;0.094;0.129;0.171;0.115;5.1;2.8;3.9;12.5;0.028
Tobias Harris;PF;2022;29;73;45;28;0.616;34.8;6.8;14;0.482;1.4;3.8;0.367;2.3;2.8;0.842;1.1;5.7;6.8;3.5;1.6;0.6;0.6;1;2.2;2.2;17.2;2.3;9;1;110;0.164;0.234;0.121;0.158;9.6;9.3;10.9;34.6;0.105
Tomas Satoransky;PF;2022;30;55;21;34;0.382;16.5;1.3;3.5;0.377;0.2;1;0.208;0.8;1;0.796;0.5;1.8;2.3;3.3;0.8;0.5;0.1;0.2;1.3;1.1;3.6;-3;1;0;112.4;0.11;0.155;0.227;0.056;5.9;4.2;4;16.2;0.039
Tony Bradley;C;2022;24;55;28;27;0.509;10;1.3;2.2;0.585;0;0;0;0.3;0.5;0.655;1.2;2.2;3.4;0.5;0.6;0.2;0.6;0.3;1.1;0.6;3;1.3;0;0;105;0.196;0.295;0.123;0.485;3.3;2.9;2.5;9.7;0.046
Tony Snell;SG;2022;30;53;19;34;0.358;15.5;1.3;3.2;0.404;0.8;2.4;0.352;0.1;0.1;1;0.3;1.6;1.9;0.5;0.4;0.3;0.2;0.1;1.3;0.2;3.5;-2.2;0;0;112.6;0.107;0.156;0.122;0.134;4.6;4.2;4.1;15.2;0.035
Torrey Craig;SF;2022;31;78;36;42;0.462;20.5;2.6;5.7;0.454;1;3;0.329;0.5;0.7;0.75;1.1;2.9;4;1.2;0.9;0.6;0.5;0.2;1.9;0.7;6.6;-2.4;3;0;111.8;0.137;0.2;0.209;0.181;7.1;5.5;5.7;20.7;0.051
Trae Young;PG;2022;23;76;40;36;0.526;34.9;9.4;20.3;0.46;3.1;8;0.382;6.6;7.3;0.904;0.7;3.1;3.7;9.7;4;0.9;0.1;1.2;1.7;5.9;28.4;2.1;42;0;114.9;0.087;0.126;0.183;0.03;11;9.4;9.1;35.6;0.056
Tre Jones;PG;2022;22;69;32;37;0.464;16.6;2.4;4.9;0.49;0.1;0.7;0.196;1;1.3;0.78;0.4;1.8;2.2;3.4;0.7;0.6;0.1;0.4;1.1;1.5;6;-0.2;3;0;109.3;0.103;0.154;0.239;0.073;5.9;5.5;3.9;17.3;0.055
Tre Mann;PG;2022;21;60;17;43;0.283;22.8;3.9;9.8;0.393;1.6;4.5;0.36;1.1;1.4;0.793;0.4;2.4;2.9;1.5;1.2;0.8;0.2;0.6;1.7;1.2;10.4;-4.6;0;0;112;0.101;0.15;0.221;0.082;8.4;7.3;4.8;25;0.055
Trendon Watford;PG;2022;21;48;16;32;0.333;18.1;3;5.6;0.532;0.2;0.8;0.237;1.5;2;0.755;1.2;3;4.1;1.7;0.9;0.5;0.6;0.4;2.4;1.6;7.6;-7.3;2;0;118.4;0.163;0.248;0.181;0.333;7.4;4.9;6;17.7;0.01
Trent Forrest;PG;2022;23;60;36;24;0.6;12.8;1.3;2.6;0.49;0.1;0.5;0.185;0.6;0.8;0.792;0.4;1.3;1.7;1.8;0.8;0.5;0.1;0.2;0.7;0.7;3.3;1.3;0;0;108.5;0.093;0.131;0.263;0.085;4.4;3.1;3.1;11.7;0.044
Trevelin Queen;PG;2022;25;10;1;9;0.1;7.4;1.5;3.3;0.455;0.9;2.4;0.375;0.4;0.4;1;0.7;0.9;1.6;0.4;0.7;0.5;0.1;0;0.6;0.5;4.3;0.8;0;0;107.3;0.134;0.188;0.357;0.111;3.5;0.9;2.1;7.8;0.029
Trevor Ariza;SF;2022;36;24;8;16;0.333;19.3;1.4;4.1;0.333;0.8;3.1;0.27;0.4;0.8;0.556;0.4;3;3.4;1.1;0.5;0.5;0.3;0.1;0.8;0.8;4;-2.3;0;0;112.2;0.151;0.222;0.2;0.102;6.8;5;7.1;21.3;0.045
Trey Burke;PG;2022;29;42;24;18;0.571;10.5;2;5.1;0.391;0.6;2;0.317;0.5;0.5;0.87;0.1;0.7;0.8;1.4;0.6;0.3;0;0.1;0.9;0.7;5.1;-0.2;0;0;104.2;0.064;0.093;0.176;0;3.9;2.6;2.6;9.8;0.051
Trey Lyles;PF;2022;26;75;19;56;0.253;20.5;3.5;7.5;0.466;0.9;2.8;0.321;2.6;3.2;0.802;1.2;3.9;5.1;1.2;1;0.4;0.4;0.5;1.6;2.6;10.5;-3;3;0;113.6;0.189;0.285;0.13;0.232;6.8;5.5;4.9;21.2;0.04
Trey Murphy III;PF;2022;21;62;31;31;0.5;13.9;1.8;4.5;0.394;1.1;3;0.382;0.7;0.8;0.882;0.8;1.6;2.4;0.6;0.3;0.4;0.1;0.2;1;0.7;5.4;0;0;0;107.8;0.122;0.172;0.159;0.106;4.9;3.5;3.7;12.8;0.052
